rating;name;release_date;comment;like;platform
6;Driver '76 Review;13 yrs ago;1;1;PSP
7.8;Theatre of War Review;13 yrs ago;0;11;PC
5.9;Tony Hawk's Downhill Jam Review;13 yrs ago;0;0;PS2
2.8;Made Man Review;13 yrs ago;0;2;PC
4;Rampart Review;13 yrs ago;0;0;PS3
8;Spider-Man 3 Review;13 yrs ago;0;1;DS
6.9;Spider-Man 3 Review;13 yrs ago;0;12;GBA
5.2;UFO: Extraterrestrials Review;13 yrs ago;0;0;PC
8.3;The Lord of the Rings Online: Shadows of Angmar Review;13 yrs ago;2;3;PC
5;Classic Action: Devilish Review;13 yrs ago;0;0;DS
6.9;Double Dragon Review;13 yrs ago;0;0;X360
7;ArmA: Combat Operations Review;13 yrs ago;1;5;PC
6.7;Final Fight Review;13 yrs ago;0;0;SNES
6.3;Spider-Man 3 Review;13 yrs ago;0;6;PC
5.2;Tokyo Xtreme Racer DRIFT 2 Review;13 yrs ago;0;2;PS2
7.1;Castlevania Review;13 yrs ago;0;3;NES
3.8;Ordyne Review;13 yrs ago;0;1;TG16
8.7;Command & Conquer 3 Tiberium Wars Review;13 yrs ago;0;0;X360
5.6;7 Wonders Review;13 yrs ago;0;6;PSP
4.9;SNK vs. Capcom Card Fighters DS Review;13 yrs ago;0;1;DS
4;Th3 Plan Review;13 yrs ago;0;7;PS2
4.7;Spider-Man 3 Review;13 yrs ago;0;3;WII
4.7;Spider-Man 3 Review;13 yrs ago;1;1;PS2
6.6;Spider-Man 3 Review;13 yrs ago;0;7;X360
6.6;Spider-Man 3 Review;13 yrs ago;0;2;PS3
8.1;The Red Star Review;13 yrs ago;2;1;PS2
3.7;Super Rub a Dub Review;13 yrs ago;0;0;PS3
6.1;Gauntlet II Review;13 yrs ago;0;1;PS3
7.8;Penumbra: Overture -- Episode One Review;13 yrs ago;1;0;PC
7;Wonder Boy in Monster World Review;13 yrs ago;0;2;GEN
6;Shockman Review;13 yrs ago;0;0;TG16
5.7;Heatseeker Review;13 yrs ago;0;1;PS2
5.4;Heatseeker Review;13 yrs ago;0;0;WII
6.6;Legend of the Mystical Ninja Review;13 yrs ago;1;0;SNES
4.5;Centipede/Millipede Review;13 yrs ago;0;0;X360
4;Bionicle Heroes Review;13 yrs ago;0;1;WII
5.2;Cube Review;13 yrs ago;0;0;PSP
4.3;Virtua Fighter 2 Review;13 yrs ago;0;0;GEN
8;Sam & Max Episode 6: Bright Side of the Moon Review;13 yrs ago;0;0;PC
6.3;Ancient Wars: Sparta Review;13 yrs ago;0;21;PC
5.8;Dunes of War Review;13 yrs ago;0;9;PC
6.7;Calling All Cars! Review;13 yrs ago;0;0;PS3
6.1;Aedis Eclipse: Generation of Chaos Review;13 yrs ago;0;0;PSP
7.1;Rayman Raving Rabbids Review;13 yrs ago;0;2;X360
6;The Fast and the Furious Review;13 yrs ago;0;1;PSP
7.1;F.E.A.R. Review;13 yrs ago;4;4;PS3
7.9;Eets: Chowdown Review;13 yrs ago;0;0;X360
5;Battle Lode Runner Review;13 yrs ago;0;0;TG16
6.6;Dragon's Curse Review;13 yrs ago;0;2;TG16
7.9;Hot Wheels Turbo Racing Review;13 yrs ago;0;5;N64
6.1;Pinball FX Review;13 yrs ago;0;0;X360
7;Gradius III Review;13 yrs ago;0;0;SNES
7.5;Beyond Oasis Review;13 yrs ago;0;6;GEN
6.3;Gyruss Review;13 yrs ago;0;0;X360
3.6;Whirlwind Over Vietnam Review;13 yrs ago;0;3;PC
1.7;Pimp My Ride Review;13 yrs ago;1;2;PSP
7.5;Air Battles: Sky Defender Review;13 yrs ago;0;7;PC
3.4;Pocket Pool Review;13 yrs ago;0;1;PSP
6.7;Chew-Man-Fu Review;13 yrs ago;0;0;TG16
2.9;Bravoman Review;13 yrs ago;0;1;TG16
5.5;3D Ultra Minigolf Adventures Review;13 yrs ago;0;2;X360
6;Eureka Seven Vol. 2: The New Vision Review;13 yrs ago;0;0;PS2
5.6;Valhalla Knights Review;13 yrs ago;0;0;PSP
7.2;Bonk's Revenge Review;13 yrs ago;0;0;TG16
3.8;Alex Kidd in the Enchanted Castle Review;13 yrs ago;0;2;GEN
8;Punch-Out!! Featuring Mr. Dream Review;13 yrs ago;1;3;NES
4.3;Disney's Meet the Robinsons Review;13 yrs ago;0;1;GBA
5.3;Galaga Review;13 yrs ago;0;0;NES
6.6;Disney's Meet the Robinsons Review;13 yrs ago;0;0;DS
7.9;Mortal Kombat II Review;13 yrs ago;0;6;PS3
4;Cake Mania Review;13 yrs ago;0;1;DS
6.1;Dawnspire: Prelude Review;13 yrs ago;0;0;PC
5.6;Romance of the Three Kingdoms IV: Wall of Fire Review;13 yrs ago;0;5;SNES
6.9;Disney's Meet the Robinsons Review;13 yrs ago;0;2;X360
6.9;Disney's Meet the Robinsons Review;13 yrs ago;0;1;PS2
6.7;Disney's Meet the Robinsons Review;13 yrs ago;0;1;WII
6.9;Disney's Meet the Robinsons Review;13 yrs ago;0;0;PC
6.9;Disney's Meet the Robinsons Review;13 yrs ago;0;0;GC
8;Tom Clancy's Splinter Cell Double Agent Review;13 yrs ago;0;0;PS3
6.6;Boom Boom Rocket Review;13 yrs ago;0;0;X360
1.7;Double Dungeons Review;13 yrs ago;0;0;TG16
3.8;Romance of the Three Kingdoms IV: Wall of Fire Review;13 yrs ago;0;0;PC
7.3;Samurai Warriors Review;13 yrs ago;0;0;PS2
6.6;Brave: The Search for Spirit Dancer Review;13 yrs ago;0;1;PS2
5.6;Luxor 2 Review;13 yrs ago;0;5;X360
2;Etrom: The Astral Essence Review;13 yrs ago;0;1;PC
5.4;Dungeon Explorer Review;13 yrs ago;0;0;TG16
8.8;Super Paper Mario Review;13 yrs ago;3;11;WII
8;Final Fantasy Fables: Chocobo Tales Review;13 yrs ago;0;0;DS
8.1;Prince of Persia Rival Swords Review;13 yrs ago;0;17;PSP
5.8;Great Invasions Review;13 yrs ago;0;0;PC
7.1;Prince of Persia Rival Swords Review;13 yrs ago;0;5;WII
6.8;Making History: The Calm and the Storm Review;13 yrs ago;0;3;PC
4.9;Mind Quiz: Your Brain Coach Review;13 yrs ago;0;0;DS
2.6;Made Man Review;13 yrs ago;0;3;PS2
8;Baseball Mogul 2008 Review;13 yrs ago;0;0;PC
8.1;Metal Slug Anthology Review;13 yrs ago;1;4;PS2
2.7;Teenage Mutant Ninja Turtles Review;13 yrs ago;3;3;NES
5.6;ProStroke Golf - World Tour 2007 Review;13 yrs ago;0;1;PSP
6.1;Rocky Balboa Review;13 yrs ago;0;5;PSP
7.2;SingStar Pop Review;13 yrs ago;0;0;PS2
8.3;Star Fox 64 Virtual Console Review;13 yrs ago;2;0;N64
6.9;Super Ghouls 'N Ghosts Review;13 yrs ago;0;2;SNES
6.8;Enchanted Arms Review;13 yrs ago;0;1;PS3
7.3;Virtua Tennis 3 Review;13 yrs ago;0;0;PSP
6.2;Pogo Island Review;13 yrs ago;0;0;DS
6.9;Theme Park Review;13 yrs ago;0;0;DS
5;ProStroke Golf - World Tour 2007 Review;13 yrs ago;0;0;PS2
6.5;Silverfall Review;13 yrs ago;1;6;PC
8;Sam & Max Episode 5: Reality 2.0 Review;13 yrs ago;0;0;PC
7;Lumines Plus Review;13 yrs ago;0;0;PS2
6.4;Excitebike Review;13 yrs ago;0;2;NES
6.1;Bonanza Bros Review;13 yrs ago;0;2;GEN
4.7;Gain Ground Review;13 yrs ago;0;1;GEN
7.1;Championship Manager 2007 Review;13 yrs ago;0;3;PS2
7.3;UEFA Champions League 2006-2007 Review;13 yrs ago;1;10;PSP
7;UEFA Champions League 2006-2007 Review;13 yrs ago;0;2;PS2
5.3;Shining Force Exa Review;13 yrs ago;1;3;PS2
5.9;Rayman Raving Rabbids Review;13 yrs ago;0;1;DS
6.9;Honeycomb Beat Review;13 yrs ago;0;0;DS
3;The Mark Review;13 yrs ago;0;7;PC
5.5;Medal of Honor: Vanguard Review;13 yrs ago;0;3;WII
5.5;Medal of Honor: Vanguard Review;13 yrs ago;0;9;PS2
6.8;Dragon Ball Z: Shin Budokai - Another Road Review;13 yrs ago;0;24;PSP
7.2;Jetpac Refuelled Review;13 yrs ago;0;0;X360
6.6;New Adventure Island Review;13 yrs ago;0;2;TG16
3.6;Steel Horizon Review;13 yrs ago;0;1;DS
6.2;Lost in Blue 2 Review;13 yrs ago;1;0;DS
8.3;Sherlock Holmes: The Awakened Review;13 yrs ago;0;4;PC
7;Konami Classics Series: Arcade Hits Review;13 yrs ago;0;0;DS
3;Legend of Kage Review;13 yrs ago;0;1;NES
2.5;Major League Baseball 2K7 Review;13 yrs ago;0;1;DS
9;Command & Conquer 3 Tiberium Wars Review;13 yrs ago;1;14;PC
8.3;Silent Hunter: Wolves of the Pacific Review;13 yrs ago;0;23;PC
6.6;Tetris Evolution Review;13 yrs ago;0;0;X360
6.2;Blazing Angels: Squadrons of WWII Review;13 yrs ago;0;0;WII
5.3;Frontline: Fields of Thunder Review;13 yrs ago;0;19;PC
9.5;The Elder Scrolls IV: Oblivion Review;13 yrs ago;2;6;PS3
5.5;Cooking Mama: Cook Off Review;13 yrs ago;0;4;WII
4.1;Full Auto 2: Battlelines Review;13 yrs ago;0;0;PSP
4.7;Wing Island Review;13 yrs ago;0;0;WII
3.4;TMNT Review;13 yrs ago;0;4;PSP
3.1;TMNT Review;13 yrs ago;0;1;DS
8.1;TMNT Review;13 yrs ago;0;2;GBA
5;Genesis Rising: The Universal Crusade Review;13 yrs ago;0;0;PC
7.1;Earth Defense Force 2017 Review;13 yrs ago;0;2;X360
7.2;After Burner: Black Falcon Review;13 yrs ago;0;0;PSP
8.5;Castlevania: Symphony of the Night Review;13 yrs ago;0;6;X360
7.3;Bio-Hazard Battle Review;13 yrs ago;0;6;GEN
8.2;Virtua Tennis 3 Review;13 yrs ago;0;0;PS3
7.7;Armored Core 4 Review;13 yrs ago;0;0;PS3
8.4;Virtua Tennis 3 Review;13 yrs ago;0;7;X360
8.5;Puzzle Quest Review;13 yrs ago;0;4;PSP
8.1;Puzzle Quest Review;13 yrs ago;0;0;DS
7.7;Armored Core 4 Review;13 yrs ago;0;1;X360
7.6;The Godfather: Blackhand Edition Review;13 yrs ago;0;0;WII
5.8;Kororinpa: Marble Mania Review;13 yrs ago;0;0;WII
4.7;Splatterhouse Review;13 yrs ago;1;3;TG16
6.4;TMNT Review;13 yrs ago;1;3;X360
6;TMNT Review;13 yrs ago;0;2;WII
6.4;TMNT Review;13 yrs ago;0;9;PC
6.6;TMNT Review;13 yrs ago;0;0;PS2
6.6;TMNT Review;13 yrs ago;0;0;GC
7.9;Custom Robo Arena Review;13 yrs ago;0;1;DS
8.5;S.T.A.L.K.E.R.: Shadow of Chernobyl Review;13 yrs ago;12;20;PC
7.5;Alien Shooter: Vengeance Review;13 yrs ago;1;8;PC
4.8;Tortuga - Two Treasures Review;13 yrs ago;0;1;PC
5.2;Elevator Action Review;13 yrs ago;0;4;NES
6.1;Sonic Spinball Review;13 yrs ago;1;1;GEN
7.8;Major League Baseball 2K7 Review;13 yrs ago;0;0;X360
8;College Hoops 2K7 Review;13 yrs ago;0;2;PS3
6.2;Call of Duty: Roads to Victory Review;13 yrs ago;0;11;PSP
5.1;GTI Racer Review;13 yrs ago;0;1;PC
7.9;Titan Quest: Immortal Throne Review;13 yrs ago;3;10;PC
6.3;QuickSpot Review;13 yrs ago;0;0;DS
4.1;Knights of the Temple II Review;13 yrs ago;0;6;PC
3.9;Inuyasha: Secret of the Divine Jewel Review;13 yrs ago;0;1;DS
7.1;Teenage Mutant Ninja Turtles Review;13 yrs ago;0;1;X360
7.1;Tecmo Bowl Review;13 yrs ago;0;1;NES
6;Spectrobes Review;13 yrs ago;0;1;DS
7.5;Top Spin 2 Review;13 yrs ago;0;1;PC
4.5;The Sacred Rings Review;13 yrs ago;0;0;PC
7.5;Tiger Woods PGA Tour 07 Review;13 yrs ago;0;1;WII
7.7;Battlefield 2142: Northern Strike Review;13 yrs ago;0;0;PC
4.2;Sword of Vermilion Review;13 yrs ago;0;0;GEN
9.2;God of War II Review;13 yrs ago;5;60;PS2
8.1;Burnout Dominator Review;13 yrs ago;0;2;PS2
8.2;Burnout Dominator Review;13 yrs ago;0;3;PSP
6.3;Monster Kingdom: Jewel Summoner Review;13 yrs ago;0;0;PSP
5.8;Runaway: The Dream of the Turtle Review;13 yrs ago;0;0;PC
8;NBA Street Homecourt Review;13 yrs ago;0;0;PS3
7.3;Major League Baseball 2K7 Review;13 yrs ago;0;0;PSP
6.7;Major League Baseball 2K7 Review;13 yrs ago;0;0;PS2
6.8;Major League Baseball 2K7 Review;13 yrs ago;0;0;XBOX
3.5;F24: Stealth Fighter Review;13 yrs ago;0;1;DS
3.7;F24: Stealth Fighter Review;13 yrs ago;0;0;GBA
7.6;Ristar Review;13 yrs ago;1;4;GEN
8.1;Def Jam: Icon Review;13 yrs ago;0;3;PS3
8.7;Tom Clancy's Ghost Recon Advanced Warfighter 2 Review;13 yrs ago;1;2;X360
7.2;Grand Theft Auto: Vice City Stories Review;13 yrs ago;2;9;PS2
6.7;Geometry Wars: Retro Evolved Review;13 yrs ago;0;0;PC
8.1;Def Jam: Icon Review;13 yrs ago;1;0;X360
8;MLB 07: The Show Review;13 yrs ago;0;2;PSP
8.5;MLB 07: The Show Review;13 yrs ago;0;0;PS2
6;Samurai Warriors 2: Empires Review;13 yrs ago;0;3;X360
6.3;Samurai Warriors 2 Empires Review;13 yrs ago;1;1;PS2
7.9;Meteos: Disney Magic Review;13 yrs ago;0;1;DS
6.5;Marvel Trading Card Game Review;13 yrs ago;0;0;PSP
7.9;MotorStorm Review;13 yrs ago;1;1;PS3
6.1;Wario: Master of Disguise Review;13 yrs ago;0;2;DS
7.7;Secrets of the Ark: A Broken Sword Game Review;13 yrs ago;0;0;PC
7.4;Major League Baseball 2K7 Review;13 yrs ago;0;0;PS3
7.8;Military Madness Review;13 yrs ago;0;0;TG16
7.2;M.A.C.H. Modified Air Combat Heroes Review;13 yrs ago;0;4;PSP
5;Trioncube Review;13 yrs ago;0;0;DS
7.5;War Front: Turning Point Review;13 yrs ago;0;3;PC
6.8;300: March to Glory Review;13 yrs ago;0;1;PSP
8.5;Alien Hominid HD Review;13 yrs ago;0;1;X360
6.7;Izuna: The Legend of the Unemployed Ninja Review;13 yrs ago;0;0;DS
7.3;Dance Dance Revolution Universe Review;13 yrs ago;0;0;X360
9.1;Galactic Civilizations II: Dark Avatar Review;13 yrs ago;0;0;PC
7.3;The Sims 2 Seasons Review;13 yrs ago;1;4;PC
5.5;Back to Stone Review;13 yrs ago;0;1;GBA
7.4;SSX Blur Review;13 yrs ago;0;3;WII
7.2;Formula One Championship Edition Review;13 yrs ago;1;0;PS3
5.5;Bullet Witch Review;13 yrs ago;0;3;X360
7.4;Chili Con Carnage Review;13 yrs ago;0;25;PSP
5.5;War Rock Review;13 yrs ago;1;34;PC
6.7;Total Overdose: A Gunslinger's Tale in Mexico Review;13 yrs ago;0;4;PS2
6.7;Total Overdose: A Gunslinger's Tale in Mexico Review;13 yrs ago;0;10;PC
6.7;Total Overdose: A Gunslinger's Tale in Mexico Review;13 yrs ago;0;0;XBOX
6.2;Arena Football: Road to Glory Review;13 yrs ago;0;0;PS2
7.3;Sam & Max Episode 4: Abe Lincoln Must Die! Review;13 yrs ago;0;0;PC
7.7;Donkey Kong Country Review;13 yrs ago;2;0;SNES
6;Chulip Review;13 yrs ago;2;0;PS2
8;Gurumin: A Monstrous Adventure Review;13 yrs ago;0;4;PSP
6.9;Romance of the Three Kingdoms XI Review;13 yrs ago;0;1;PS2
3.9;Xevious Review;13 yrs ago;2;0;NES
8.2;Winning Eleven: Pro Evolution Soccer 2007 Review Review;13 yrs ago;0;13;PSP
8.2;Metal Slug Anthology Review;13 yrs ago;0;0;PSP
7.2;Romance of the Three Kingdoms X Review;13 yrs ago;0;6;PS2
7.8;Ghost Rider Review;13 yrs ago;1;3;GBA
8.2;Ratchet & Clank: Size Matters Review;13 yrs ago;1;5;PSP
6.7;Streets of Rage Review;13 yrs ago;3;1;GEN
8.1;Virtua Fighter 5 Review;13 yrs ago;0;1;PS3
8.7;Supreme Commander Review;13 yrs ago;3;10;PC
7.6;Sonic and the Secret Rings Review;13 yrs ago;0;6;WII
8;NBA Street Homecourt Review;13 yrs ago;0;2;X360
4.2;Maelstrom Review;13 yrs ago;0;2;PC
7.5;Vanguard: Saga of Heroes Review;13 yrs ago;1;0;PC
7.3;Kirby's Adventure Review;13 yrs ago;0;4;NES
6.3;Ice Climber Review;13 yrs ago;0;0;NES
5.1;Kid Icarus Review;13 yrs ago;5;4;N/A
4.4;Blitzkrieg 2: Fall of the Reich Review;13 yrs ago;0;2;PC
4.3;Ghost Rider Review;13 yrs ago;0;9;PSP
4;Ghost Rider Review;13 yrs ago;1;3;PS2
4.1;Close Quarters Conflict Review;13 yrs ago;0;2;PC
8.4;Lunar Knights Review;13 yrs ago;0;3;DS
5.4;Wii Play Review;13 yrs ago;2;0;WII
6.8;Paperboy Review;13 yrs ago;0;1;X360
8.9;Final Fantasy VI Advance Review;13 yrs ago;6;10;GBA
8.1;The Warriors Review;13 yrs ago;2;6;PSP
7.7;MVP 07 NCAA Baseball Review;13 yrs ago;0;6;PS2
2;DIRT - Origin of the Species Review;13 yrs ago;1;5;PC
7.8;Crackdown Review;13 yrs ago;4;2;X360
6.7;Starshatter: The Gathering Storm Review;13 yrs ago;0;0;PC
8.1;Pro Evolution Soccer 6 Review;13 yrs ago;0;5;X360
8.7;Pro Evolution Soccer 6 Review;13 yrs ago;1;20;PS2
2.9;Patriots: A Nation Under Fire Review;13 yrs ago;0;18;PC
7.2;Soldier Blade Review;13 yrs ago;0;0;TG16
7.3;Root Beer Tapper Review;13 yrs ago;0;0;X360
6.3;Ar Tonelico: Melody of Elemia Review;13 yrs ago;0;2;PS2
7.7;Capcom Puzzle World Review;13 yrs ago;0;0;PSP
8.5;Super Mario World Review;13 yrs ago;8;23;SNES
9.2;World of Warcraft: The Burning Crusade Review;13 yrs ago;0;4;PC
4;Fullmetal Alchemist: Dual Sympathy Review;13 yrs ago;0;1;DS
3.1;Underground Pool Review;13 yrs ago;0;0;DS
7.7;Bionicle Heroes Review;13 yrs ago;0;0;GBA
4.2;Sonic the Hedgehog Review;13 yrs ago;6;0;PS3
7.2;Contra III: The Alien Wars Review;13 yrs ago;0;5;SNES
4.6;Bubble Bobble Evolution Review;13 yrs ago;0;3;PSP
7.7;Bionicle Heroes Review;13 yrs ago;1;0;DS
3.9;The Shield Review;13 yrs ago;0;5;PC
7.8;Battlestations: Midway Review;13 yrs ago;0;6;X360
7.9;Battlestations: Midway Review;13 yrs ago;0;4;PC
8.5;The Legend of Zelda: A Link to the Past Review;13 yrs ago;4;5;SNES
6.6;Comix Zone Review;13 yrs ago;1;0;GEN
3.2;Arthur and the Invisibles Review;13 yrs ago;0;1;GBA
7;Fuzion Frenzy 2 Review;13 yrs ago;1;3;X360
2.3;DMZ: North Korea Review;13 yrs ago;0;8;PC
8.6;Sid Meier's Pirates! Review;13 yrs ago;0;1;PSP
4.3;Rafa Nadal Tennis Review;13 yrs ago;0;0;DS
4.8;Crashday Review;13 yrs ago;1;2;PC
7.1;Sam & Max Episode 3: The Mole, the Mob and the Meatball Review;13 yrs ago;0;0;PC
7.3;R-Type Review;13 yrs ago;0;2;TG16
8.7;Europa Universalis III Review;13 yrs ago;2;9;PC
7.2;Digimon World DS Review;13 yrs ago;0;6;DS
4.1;Deal or No Deal Review;13 yrs ago;0;5;PC
1.9;Mini RC Rally Review;13 yrs ago;0;3;DS
6.4;Xiaolin Showdown Review;13 yrs ago;0;0;DS
7.6;R-Type III Review;13 yrs ago;0;2;SNES
8;Rogue Galaxy Review;13 yrs ago;7;26;PS2
8.2;Hotel Dusk: Room 215 Review;13 yrs ago;0;3;DS
5.3;Micro Machines V4 Review;13 yrs ago;0;0;DS
6.4;NCAA March Madness 07 Review;13 yrs ago;0;0;PS2
5.5;Micro Machines V4 Review;13 yrs ago;0;2;PSP
6.9;Eragon Review;13 yrs ago;0;0;GBA
7.2;ToeJam & Earl Review;13 yrs ago;1;4;GEN
7.5;World Championship Poker 2: Featuring Howard Lederer Review;13 yrs ago;0;1;PS2
3.9;The Shield Review;13 yrs ago;0;2;PS2
6.7;NCAA March Madness 07 Review;13 yrs ago;0;2;X360
2.3;Drive to Survive Review;13 yrs ago;0;2;PS2
7.2;Street Fighter II: The World Warrior Review;13 yrs ago;0;7;SNES
7.2;Gradius Review;13 yrs ago;1;0;NES
6.2;Moto Roader Review;13 yrs ago;0;0;TG16
7.3;Rayman Raving Rabbids Review;13 yrs ago;0;1;PC
7.9;Heavy Weapon: Atomic Tank Review;13 yrs ago;0;5;X360
3.6;Xiaolin Showdown Review;13 yrs ago;0;0;PSP
3.6;Xiaolin Showdown Review;13 yrs ago;0;0;XBOX
6.9;Avatar: The Last Airbender Review;13 yrs ago;0;2;PSP
5.7;Avatar: The Last Airbender Review;13 yrs ago;0;1;DS
7;Avatar: The Last Airbender Review;13 yrs ago;0;2;GBA
8.5;Guild Wars Factions Review;13 yrs ago;0;0;PC
7.7;Phoenix Wright: Ace Attorney Justice for All Review;13 yrs ago;2;3;DS
7.4;Sam & Max Episode 2: Situation: Comedy Review;13 yrs ago;0;0;PC
4;March of the Penguins Review;13 yrs ago;0;0;DS
4;March of the Penguins Review;13 yrs ago;0;0;GBA
9.1;WarioWare: Smooth Moves Review;13 yrs ago;2;5;WII
8.1;Lost Planet: Extreme Condition Review;13 yrs ago;0;3;X360
6.3;Ms. Pac-Man Review;13 yrs ago;0;2;X360
6.2;Naruto: Uzumaki Chronicles Review;13 yrs ago;0;3;PS2
7.8;Super Castlevania IV Review;13 yrs ago;0;4;SNES
7.5;Capcom Classics Collection Review;13 yrs ago;0;1;XBOX
7;Wario's Woods Review;13 yrs ago;0;2;NES
3.6;Urban Champion Review;13 yrs ago;0;1;NES
6.3;Dr. Robotnik's Mean Bean Machine Review;13 yrs ago;0;1;GEN
6.6;Mazes of Fate Review;13 yrs ago;1;0;GBA
8.3;Super Robot Taisen: Original Generation Review;13 yrs ago;1;0;GBA
7.5;Metal Slug Anthology Review;13 yrs ago;1;3;WII
7.3;Summon Night: Swordcraft Story 2 Review;13 yrs ago;1;1;GBA
7.3;Karaoke Revolution Presents: American Idol Review;13 yrs ago;0;1;PS2
8.8;RACE - The WTCC Game Review;13 yrs ago;0;5;PC
4.2;Baseball Review;13 yrs ago;0;4;NES
6.5;BattleZone Review;13 yrs ago;0;0;PSP
8.3;Super Mario Bros. Review;13 yrs ago;13;8;NES
4.7;New Rally-X Review;13 yrs ago;1;4;X360
6.5;Desperate Housewives: The Game Review;13 yrs ago;0;13;PC
8.3;Worldwide Soccer Manager 2007 Review;13 yrs ago;0;0;X360
8.1;Worldwide Soccer Manager 2007 Review;13 yrs ago;0;0;PSP
5.6;Novadrome Review;13 yrs ago;0;0;X360
6.2;Super Star Soldier Review;13 yrs ago;0;1;TG16
4.9;Donkey Kong Jr. Review;13 yrs ago;0;0;NES
7.5;Alien Crush Review;13 yrs ago;0;0;TG16
5.2;World Series of Poker: Tournament of Champions Review;13 yrs ago;0;0;WII
6;Space Harrier II Review;13 yrs ago;0;0;GEN
5.9;Columns Review;13 yrs ago;0;0;GEN
3.7;Happy Feet Review;13 yrs ago;0;2;WII
3.7;The Ant Bully Review;13 yrs ago;0;5;WII
6.6;Blazing Angels: Squadrons of WWII Review;13 yrs ago;0;0;PS3
5.5;Far Cry Vengeance Review;13 yrs ago;0;2;WII
7.3;FIFA Manager 07 Review;13 yrs ago;0;5;PC
6.1;Blitz: Overtime Review;13 yrs ago;0;0;PSP
7.2;Star Wars: Lethal Alliance Review;13 yrs ago;0;3;DS
5.9;Brothers in Arms D-Day Review;13 yrs ago;0;8;PSP
4;Spider-Man: Battle for New York Review;13 yrs ago;0;6;GBA
7;Spider-Man: Battle for New York Review;13 yrs ago;0;6;DS
4.5;Delta Force: Black Hawk Down: Team Sabre Review;13 yrs ago;0;2;PS2
5.3;Victoria: Revolutions Review;13 yrs ago;0;0;PC
8.1;Gunstar Heroes Review;13 yrs ago;0;0;GEN
7.2;Star Trek: Legacy Review;13 yrs ago;0;5;X360
8.1;Bomberman Land Touch! Review;13 yrs ago;0;0;DS
5;Tennis Review;13 yrs ago;0;0;NES
5.9;Luxor: The Wrath of Set Review;13 yrs ago;0;2;PSP
5.2;Silent Heroes Review;13 yrs ago;0;11;PC
4.5;Pimp My Ride Review;13 yrs ago;0;2;X360
4.5;Pimp My Ride Review;13 yrs ago;0;1;PS2
3.9;Happy Feet Review;13 yrs ago;0;0;PC
6.3;Cartoon Network Racing Review;13 yrs ago;0;0;DS
3.8;Cartoon Network Racing Review;13 yrs ago;0;4;PS2
6.8;Platypus Review;13 yrs ago;0;1;PSP
5.6;The Sims 2: Pets Review;13 yrs ago;0;2;PSP
3.5;Happy Feet Review;13 yrs ago;0;0;DS
6.1;Happy Feet Review;13 yrs ago;0;0;GBA
7;Polarium Advance Review;13 yrs ago;0;0;GBA
8.7;Tom Clancy's Rainbow Six Vegas Review;13 yrs ago;0;1;PC
7;Dance Dance Revolution Ultramix 4 Review;13 yrs ago;0;0;XBOX
7;College Hoops 2K7 Review;13 yrs ago;0;0;PS2
5.4;One Piece: Pirates Carnival Review;13 yrs ago;0;2;PS2
5.4;One Piece: Pirates Carnival Review;13 yrs ago;0;0;GC
3.5;Flyboys Review;13 yrs ago;0;0;PC
8;Yggdra Union Review;13 yrs ago;0;0;GBA
8.9;The Legend of Zelda: Twilight Princess Review;13 yrs ago;27;4;GC
7;Ice Age 2: The Meltdown Review;13 yrs ago;0;5;WII
7.2;Barnyard Review;13 yrs ago;0;7;WII
6.3;Eragon Review;13 yrs ago;0;2;PSP
5.7;Full Auto 2: Battlelines Review;13 yrs ago;0;2;PS3
5.8;Star Trek: Legacy Review;13 yrs ago;0;0;PC
8.7;Guitar Hero II Review;13 yrs ago;0;2;PS2
7.1;Ice Hockey Review;13 yrs ago;0;0;N/A
7.9;Assault Heroes Review;13 yrs ago;0;0;X360
3.4;Pocket Racers Review;13 yrs ago;0;1;PSP
5.5;Warhammer: Battle for Atluma Review;13 yrs ago;0;0;PSP
7.2;Mercury Meltdown Remix Review;13 yrs ago;0;0;PS2
6.4;Eragon Review;13 yrs ago;0;0;DS
5.7;EA Replay Review;13 yrs ago;1;0;PSP
7.6;Tomb Raider: Legend Review;13 yrs ago;1;0;DS
6.6;Teen Titans Review;13 yrs ago;0;4;XBOX
7.1;Rayman Raving Rabbids Review;13 yrs ago;0;1;PS2
8.4;Super Robot Taisen: Original Generation 2 Review;13 yrs ago;0;0;GBA
7.5;Capcom Classics Collection Vol. 2 Review;13 yrs ago;0;0;XBOX
7.5;Capcom Classics Collection Vol. 2 Review;13 yrs ago;0;0;PS2
5.3;History Channel: Civil War Review;13 yrs ago;1;2;X360
5.2;History Channel: Civil War Review;13 yrs ago;0;0;PS2
5.5;History Channel: Civil War Review;13 yrs ago;1;15;PC
4.2;Eragon Review;13 yrs ago;2;1;X360
4.4;Eragon Review;13 yrs ago;0;0;PC
4.4;Eragon Review;13 yrs ago;0;0;XBOX
4.4;Eragon Review;13 yrs ago;0;0;PS2
5.9;IGPX: Immortal Grand Prix Review;13 yrs ago;0;0;PS2
8;Rayman Raving Rabbids Review;13 yrs ago;0;2;WII
7;RoboBlitz Review;13 yrs ago;0;0;X360
7;RoboBlitz Review;13 yrs ago;0;0;PC
7.1;Star Wars: Lethal Alliance Review;13 yrs ago;0;0;PSP
6.9;Sonic Rivals Review;13 yrs ago;0;0;PSP
6;Superman Returns: Fortress of Solitude Review;13 yrs ago;0;2;GBA
